prospect_stage,source,mx_lead_substage,mx_lender_disbursal_date,mx_risk_category,mx_final_loan_amount,mx_current_address_zip,Perm Address State,Curr Address State
Disbursed,tp_form,Disbursed,03-01-2026,Low,93000.0,723156,West Bengal,West Bengal
Disbursed,,Disbursed,21-01-2026,High,64000.0,574325,Karnataka,Karnataka
Disbursed,,Disbursed,22-03-2026,Medium,133000.0,394310,Gujarat,Gujarat
Disbursed,,Disbursed,17-01-2026,Medium,111000.0,277001,Uttar Pradesh,Uttar Pradesh
Disbursed,tp_form,Disbursed,10-02-2026,Very High,222000.0,305003,Rajasthan,Rajasthan
Disbursed,tp_form,Disbursed,03-01-2026,Medium,124000.0,313902,Rajasthan,Rajasthan
Disbursed,,Disbursed,30-03-2026,Medium,81000.0,301027,Odisha,Rajasthan
Disbursed,,Disbursed,04-03-2026,Medium,108000.0,110195,Odisha,Delhi
Disbursed,,Disbursed,10-02-2026,Low,64000.0,388265,Uttar Pradesh,Gujarat
Disbursed,,Disbursed,26-04-2026,Low,75000.0,465680,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,21-01-2026,Medium,77000.0,571617,Karnataka,Karnataka
Disbursed,tp_form,Disbursed,21-04-2026,Very High,140000.0,388543,Gujarat,Gujarat
Disbursed,,Disbursed,05-01-2026,Low,106000.0,721506,Madhya Pradesh,West Bengal
Disbursed,,Disbursed,03-04-2026,Low,32000.0,344703,Rajasthan,Rajasthan
Disbursed,,Disbursed,22-03-2026,Low,72000.0,505304,Uttar Pradesh,Telangana
Disbursed,,Disbursed,23-02-2026,Low,88000.0,303323,Rajasthan,Rajasthan
Disbursed,,Disbursed,25-02-2026,Medium,40000.0,413603,Maharashtra,Maharashtra
Disbursed,,Disbursed,21-04-2026,Low,118000.0,333504,Rajasthan,Rajasthan
Disbursed,,Disbursed,15-03-2026,High,177000.0,584115,Bihar,Karnataka
Disbursed,,Disbursed,29-01-2026,Very High,114000.0,445201,Maharashtra,Maharashtra
Disbursed,,Disbursed,26-01-2026,Low,74000.0,365650,Gujarat,Gujarat
Disbursed,,Disbursed,18-01-2026,Low,52000.0,110057,Delhi,Delhi
Disbursed,,Disbursed,16-01-2026,Very High,73000.0,721144,West Bengal,West Bengal
Disbursed,,Disbursed,26-04-2026,Medium,107000.0,243751,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,27-03-2026,High,192000.0,380003,Gujarat,Gujarat
Disbursed,,Disbursed,25-04-2026,Low,103000.0,636452,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,07-01-2026,Low,60000.0,603210,Rajasthan,Tamil Nadu
Disbursed,,Disbursed,28-02-2026,Low,93000.0,464331,Madhya Pradesh,Madhya Pradesh
Disbursed,tp_form,Disbursed,20-04-2026,Low,55000.0,390008,Gujarat,Gujarat
Disbursed,,Disbursed,13-03-2026,Medium,145000.0,502301,Telangana,Telangana
Disbursed,,Disbursed,26-04-2026,High,182000.0,361008,Uttar Pradesh,Gujarat
Disbursed,,Disbursed,11-04-2026,High,169000.0,743387,Bihar,West Bengal
Disbursed,,Disbursed,18-01-2026,Medium,125000.0,503180,Telangana,Telangana
Disbursed,,Disbursed,02-03-2026,Low,80000.0,505129,Madhya Pradesh,Telangana
Disbursed,,Disbursed,06-01-2026,Medium,53000.0,721403,Madhya Pradesh,West Bengal
Disbursed,,Disbursed,07-04-2026,Medium,101000.0,110085,Delhi,Delhi
Disbursed,,Disbursed,23-03-2026,Medium,116000.0,583284,Karnataka,Karnataka
Disbursed,tp_form,Disbursed,16-04-2026,High,49000.0,444511,Uttar Pradesh,Maharashtra
Disbursed,,Disbursed,16-01-2026,High,150000.0,591104,Odisha,Karnataka
Disbursed,tp_form,Disbursed,16-04-2026,Low,28000.0,414605,Maharashtra,Maharashtra
Disbursed,,Disbursed,21-04-2026,Low,61000.0,465661,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,19-01-2026,Medium,97000.0,560061,Uttar Pradesh,Karnataka
Disbursed,,Disbursed,10-01-2026,Medium,159000.0,743609,West Bengal,West Bengal
Disbursed,tp_form,Disbursed,26-04-2026,Medium,111000.0,207247,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,12-02-2026,Medium,62000.0,450051,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,22-03-2026,Low,110000.0,742122,West Bengal,West Bengal
Disbursed,,Disbursed,16-01-2026,Low,71000.0,571129,Karnataka,Karnataka
Disbursed,,Disbursed,08-03-2026,High,166000.0,416615,Maharashtra,Maharashtra
Disbursed,,Disbursed,23-03-2026,Low,39000.0,333041,Rajasthan,Rajasthan
Disbursed,,Disbursed,22-02-2026,Medium,46000.0,332028,Rajasthan,Rajasthan
Disbursed,,Disbursed,22-04-2026,Low,107000.0,620005,Madhya Pradesh,Tamil Nadu
Disbursed,,Disbursed,23-03-2026,Medium,124000.0,743387,West Bengal,West Bengal
Disbursed,,Disbursed,29-04-2026,Low,114000.0,311601,Rajasthan,Rajasthan
Disbursed,,Disbursed,10-02-2026,Low,83000.0,700052,West Bengal,West Bengal
Disbursed,,Disbursed,12-04-2026,Medium,99000.0,505526,Telangana,Telangana
Disbursed,,Disbursed,04-04-2026,Low,112000.0,502301,Telangana,Telangana
Disbursed,,Disbursed,02-03-2026,Low,89000.0,484551,Uttar Pradesh,Madhya Pradesh
Disbursed,,Disbursed,12-01-2026,Low,71000.0,451441,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,13-02-2026,Medium,109000.0,622409,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,17-02-2026,Low,104000.0,735224,Madhya Pradesh,West Bengal
Disbursed,,Disbursed,28-02-2026,Medium,134000.0,413601,Maharashtra,Maharashtra
Disbursed,tp_form,Disbursed,12-02-2026,Low,51000.0,110040,Delhi,Delhi
Disbursed,,Disbursed,07-03-2026,Medium,112000.0,741181,West Bengal,West Bengal
Disbursed,,Disbursed,21-01-2026,Very High,239000.0,416615,Maharashtra,Maharashtra
Disbursed,,Disbursed,20-02-2026,Low,98000.0,304801,Rajasthan,Rajasthan
Disbursed,,Disbursed,15-04-2026,Low,76000.0,110092,Delhi,Delhi
Disbursed,tp_form,Disbursed,30-03-2026,Medium,112000.0,741181,West Bengal,West Bengal
Disbursed,,Disbursed,11-01-2026,Medium,62000.0,402402,Maharashtra,Maharashtra
Disbursed,,Disbursed,14-03-2026,Low,56000.0,394140,Gujarat,Gujarat
Disbursed,,Disbursed,24-04-2026,High,114000.0,207247,Madhya Pradesh,Uttar Pradesh
Disbursed,,Disbursed,21-01-2026,Low,93000.0,506172,Odisha,Telangana
Disbursed,,Disbursed,24-02-2026,High,103000.0,243503,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,19-01-2026,Very High,102000.0,410509,Maharashtra,Maharashtra
Disbursed,tp_form,Disbursed,19-03-2026,Very High,88000.0,306401,Rajasthan,Rajasthan
Disbursed,,Disbursed,01-02-2026,Medium,45000.0,473287,Bihar,Madhya Pradesh
Disbursed,,Disbursed,09-01-2026,High,106000.0,311605,Rajasthan,Rajasthan
Disbursed,,Disbursed,04-02-2026,Medium,53000.0,586127,Karnataka,Karnataka
Disbursed,,Disbursed,02-03-2026,High,69000.0,477660,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,03-01-2026,High,129000.0,504110,Bihar,Telangana
Disbursed,,Disbursed,05-01-2026,Low,79000.0,388460,Gujarat,Gujarat
Disbursed,,Disbursed,23-03-2026,High,104000.0,110076,Uttar Pradesh,Delhi
Disbursed,,Disbursed,02-02-2026,Low,119000.0,207001,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,11-02-2026,Medium,158000.0,361150,Uttar Pradesh,Gujarat
Disbursed,,Disbursed,17-03-2026,High,188000.0,383316,Rajasthan,Gujarat
Disbursed,,Disbursed,30-03-2026,Low,66000.0,581212,Uttar Pradesh,Karnataka
Disbursed,,Disbursed,12-02-2026,Medium,129000.0,391152,Madhya Pradesh,Gujarat
Disbursed,,Disbursed,10-02-2026,Low,58000.0,262726,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,30-01-2026,Low,80000.0,411039,Maharashtra,Maharashtra
Disbursed,,Disbursed,24-02-2026,Low,64000.0,700086,West Bengal,West Bengal
Disbursed,,Disbursed,27-01-2026,Medium,117000.0,504105,Rajasthan,Telangana
Disbursed,,Disbursed,30-04-2026,Low,116000.0,229406,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,04-01-2026,Medium,78000.0,591316,Karnataka,Karnataka
Disbursed,,Disbursed,17-04-2026,Low,60000.0,364760,Gujarat,Gujarat
Disbursed,,Disbursed,20-01-2026,Very High,126000.0,425409,Maharashtra,Maharashtra
Disbursed,tp_form,Disbursed,26-04-2026,Medium,89000.0,391775,Madhya Pradesh,Gujarat
Disbursed,,Disbursed,14-01-2026,Low,55000.0,563147,Karnataka,Karnataka
Disbursed,,Disbursed,07-04-2026,High,197000.0,721405,Odisha,West Bengal
Disbursed,,Disbursed,13-03-2026,High,154000.0,364760,Uttar Pradesh,Gujarat
Disbursed,tp_form,Disbursed,19-02-2026,Low,114000.0,445201,Maharashtra,Maharashtra
Disbursed,,Disbursed,01-02-2026,Medium,131000.0,361345,Gujarat,Gujarat
Disbursed,,Disbursed,22-04-2026,Low,82000.0,313602,Rajasthan,Rajasthan
Disbursed,,Disbursed,30-03-2026,Medium,138000.0,333021,Rajasthan,Rajasthan
Disbursed,,Disbursed,18-01-2026,Medium,162000.0,614204,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,31-01-2026,Low,30000.0,110081,Delhi,Delhi
Disbursed,,Disbursed,21-03-2026,Medium,154000.0,571807,Rajasthan,Karnataka
Disbursed,,Disbursed,21-02-2026,Medium,110000.0,571254,Odisha,Karnataka
Disbursed,tp_form,Disbursed,02-03-2026,Low,85000.0,721516,Uttar Pradesh,West Bengal
Disbursed,,Disbursed,16-01-2026,Low,119000.0,382445,Uttar Pradesh,Gujarat
Disbursed,,Disbursed,25-02-2026,Low,112000.0,344703,Odisha,Rajasthan
Disbursed,,Disbursed,31-03-2026,Medium,129000.0,734217,West Bengal,West Bengal
Disbursed,,Disbursed,30-03-2026,High,155000.0,445001,Rajasthan,Maharashtra
Disbursed,,Disbursed,07-04-2026,Low,69000.0,561213,Karnataka,Karnataka
Disbursed,,Disbursed,10-01-2026,Low,90000.0,465339,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,28-04-2026,Low,64000.0,626004,Uttar Pradesh,Tamil Nadu
Disbursed,,Disbursed,25-02-2026,Low,73000.0,342314,Rajasthan,Rajasthan
Disbursed,,Disbursed,26-03-2026,Medium,126000.0,384265,Gujarat,Gujarat
Disbursed,,Disbursed,28-01-2026,High,67000.0,742159,West Bengal,West Bengal
Disbursed,,Disbursed,22-04-2026,Low,108000.0,606704,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,02-02-2026,Low,97000.0,110007,Rajasthan,Delhi
Disbursed,,Disbursed,11-03-2026,Very High,200000.0,605759,Rajasthan,Tamil Nadu
Disbursed,,Disbursed,26-02-2026,Low,71000.0,401604,Maharashtra,Maharashtra
Disbursed,,Disbursed,17-03-2026,Low,35000.0,110007,Bihar,Delhi
Disbursed,,Disbursed,23-01-2026,Medium,61000.0,313201,Rajasthan,Rajasthan
Disbursed,,Disbursed,07-04-2026,Low,106000.0,604154,Rajasthan,Tamil Nadu
Disbursed,,Disbursed,01-01-2026,Medium,112000.0,601203,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,18-01-2026,Medium,155000.0,722144,West Bengal,West Bengal
Disbursed,tp_form,Disbursed,24-02-2026,Medium,123000.0,600023,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,23-01-2026,High,45000.0,304801,Rajasthan,Rajasthan
Disbursed,,Disbursed,03-02-2026,Medium,95000.0,110042,Delhi,Delhi
Disbursed,,Disbursed,02-02-2026,Medium,98000.0,382421,Gujarat,Gujarat
Disbursed,,Disbursed,22-04-2026,Medium,82000.0,608303,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,04-04-2026,Low,98000.0,365650,Odisha,Gujarat
Disbursed,,Disbursed,06-03-2026,Medium,40000.0,410509,Maharashtra,Maharashtra
Disbursed,,Disbursed,16-03-2026,Medium,61000.0,505129,Telangana,Telangana
Disbursed,,Disbursed,13-04-2026,Low,38000.0,321410,Rajasthan,Rajasthan
Disbursed,,Disbursed,14-03-2026,Low,60000.0,643007,Bihar,Tamil Nadu
Disbursed,,Disbursed,19-04-2026,Medium,137000.0,629002,Tamil Nadu,Tamil Nadu
Disbursed,tp_form,Disbursed,28-03-2026,Low,36000.0,402102,Maharashtra,Maharashtra
Disbursed,,Disbursed,19-04-2026,Medium,109000.0,638315,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,26-04-2026,Medium,138000.0,509105,Telangana,Telangana
Disbursed,,Disbursed,02-02-2026,High,151000.0,227806,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,22-01-2026,Medium,42000.0,614204,Odisha,Tamil Nadu
Disbursed,,Disbursed,02-01-2026,High,117000.0,440019,Odisha,Maharashtra
Disbursed,tp_form,Disbursed,18-02-2026,Medium,138000.0,571129,Karnataka,Karnataka
Disbursed,,Disbursed,13-03-2026,Low,29000.0,622201,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,11-03-2026,High,70000.0,313904,Rajasthan,Rajasthan
Disbursed,,Disbursed,07-03-2026,Low,45000.0,311030,Rajasthan,Rajasthan
Disbursed,,Disbursed,21-03-2026,Very High,59000.0,311404,Rajasthan,Rajasthan
Disbursed,,Disbursed,26-02-2026,Medium,155000.0,224225,Odisha,Uttar Pradesh
Disbursed,,Disbursed,03-04-2026,Low,55000.0,591240,Karnataka,Karnataka
Disbursed,,Disbursed,26-03-2026,Low,60000.0,504297,Telangana,Telangana
Disbursed,,Disbursed,05-02-2026,Low,84000.0,583284,Karnataka,Karnataka
Disbursed,,Disbursed,14-03-2026,Low,49000.0,110093,Delhi,Delhi
Disbursed,,Disbursed,10-01-2026,Medium,122000.0,736179,West Bengal,West Bengal
Disbursed,,Disbursed,08-04-2026,High,157000.0,110066,Delhi,Delhi
Disbursed,,Disbursed,26-02-2026,High,58000.0,232336,Uttar Pradesh,Uttar Pradesh
Disbursed,tp_form,Disbursed,14-04-2026,Low,71000.0,503180,Bihar,Telangana
Disbursed,,Disbursed,26-04-2026,Low,48000.0,389172,Gujarat,Gujarat
Disbursed,,Disbursed,04-02-2026,Low,115000.0,627117,Rajasthan,Tamil Nadu
Disbursed,,Disbursed,11-03-2026,Low,77000.0,560015,Karnataka,Karnataka
Disbursed,,Disbursed,26-03-2026,Medium,142000.0,713215,West Bengal,West Bengal
Disbursed,,Disbursed,13-02-2026,Medium,45000.0,110015,Delhi,Delhi
Disbursed,,Disbursed,06-03-2026,Low,112000.0,571254,Karnataka,Karnataka
Disbursed,,Disbursed,21-03-2026,Medium,114000.0,212206,Madhya Pradesh,Uttar Pradesh
Disbursed,,Disbursed,30-01-2026,Medium,80000.0,243201,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,12-01-2026,Medium,107000.0,303508,Madhya Pradesh,Rajasthan
Disbursed,tp_form,Disbursed,12-01-2026,Low,99000.0,387003,Gujarat,Gujarat
Disbursed,tp_form,Disbursed,22-02-2026,High,171000.0,413217,Uttar Pradesh,Maharashtra
Disbursed,,Disbursed,14-02-2026,Low,53000.0,110025,Delhi,Delhi
Disbursed,,Disbursed,19-03-2026,High,93000.0,470672,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,26-03-2026,Low,82000.0,506331,Telangana,Telangana
Disbursed,,Disbursed,06-02-2026,Low,70000.0,208011,Uttar Pradesh,Uttar Pradesh
Disbursed,tp_form,Disbursed,24-03-2026,Medium,153000.0,302018,Rajasthan,Rajasthan
Disbursed,,Disbursed,18-03-2026,Low,94000.0,380012,Rajasthan,Gujarat
Disbursed,,Disbursed,05-01-2026,Low,32000.0,394651,Gujarat,Gujarat
Disbursed,,Disbursed,19-03-2026,Medium,89000.0,721650,West Bengal,West Bengal
Disbursed,,Disbursed,11-01-2026,Low,118000.0,110106,Delhi,Delhi
Disbursed,tp_form,Disbursed,28-04-2026,Low,63000.0,637404,Tamil Nadu,Tamil Nadu
Disbursed,tp_form,Disbursed,14-03-2026,Medium,94000.0,365650,Gujarat,Gujarat
Disbursed,,Disbursed,08-03-2026,Low,116000.0,457111,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,18-02-2026,Low,81000.0,721601,West Bengal,West Bengal
Disbursed,,Disbursed,17-04-2026,High,197000.0,444511,Maharashtra,Maharashtra
Disbursed,,Disbursed,16-03-2026,Low,48000.0,486890,Rajasthan,Madhya Pradesh
Disbursed,,Disbursed,22-04-2026,Low,45000.0,458330,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,14-03-2026,Low,95000.0,700001,West Bengal,West Bengal
Disbursed,,Disbursed,19-01-2026,High,191000.0,391340,Gujarat,Gujarat
Disbursed,,Disbursed,02-03-2026,Medium,103000.0,743399,West Bengal,West Bengal
Disbursed,,Disbursed,27-03-2026,High,197000.0,477332,Bihar,Madhya Pradesh
Disbursed,,Disbursed,03-01-2026,Medium,43000.0,585315,Karnataka,Karnataka
Disbursed,,Disbursed,02-04-2026,Low,97000.0,484447,Rajasthan,Madhya Pradesh
Disbursed,,Disbursed,17-04-2026,Medium,48000.0,470221,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,23-04-2026,Low,69000.0,560011,Karnataka,Karnataka
Disbursed,,Disbursed,04-02-2026,Medium,95000.0,585221,Karnataka,Karnataka
Disbursed,,Disbursed,03-01-2026,Low,68000.0,362710,Uttar Pradesh,Gujarat
Disbursed,,Disbursed,12-01-2026,Medium,150000.0,303901,Rajasthan,Rajasthan
Disbursed,,Disbursed,26-02-2026,High,128000.0,250001,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,20-04-2026,Low,64000.0,306303,Rajasthan,Rajasthan
Disbursed,,Disbursed,01-04-2026,Very High,67000.0,444511,Odisha,Maharashtra
Disbursed,,Disbursed,20-04-2026,Low,115000.0,412203,Maharashtra,Maharashtra
Disbursed,,Disbursed,15-01-2026,Medium,155000.0,614203,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,10-04-2026,Medium,143000.0,383120,Gujarat,Gujarat
Disbursed,,Disbursed,28-03-2026,High,194000.0,110026,Madhya Pradesh,Delhi
Disbursed,,Disbursed,19-04-2026,Medium,99000.0,322242,Rajasthan,Rajasthan
Disbursed,,Disbursed,09-04-2026,Low,106000.0,110052,Delhi,Delhi
Disbursed,,Disbursed,13-03-2026,Low,114000.0,503202,Uttar Pradesh,Telangana
Disbursed,,Disbursed,12-03-2026,Low,33000.0,360540,Uttar Pradesh,Gujarat
Disbursed,,Disbursed,07-03-2026,Low,102000.0,221009,Bihar,Uttar Pradesh
Disbursed,,Disbursed,10-04-2026,Low,41000.0,470672,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,15-02-2026,Low,112000.0,607105,Madhya Pradesh,Tamil Nadu
Disbursed,,Disbursed,23-01-2026,Low,121000.0,411039,Maharashtra,Maharashtra
Disbursed,,Disbursed,17-01-2026,Low,34000.0,201016,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,18-01-2026,Low,59000.0,700001,West Bengal,West Bengal
Disbursed,,Disbursed,12-03-2026,Low,120000.0,444201,Uttar Pradesh,Maharashtra
Disbursed,tp_form,Disbursed,11-02-2026,Medium,153000.0,630405,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,21-02-2026,Low,105000.0,110068,Delhi,Delhi
Disbursed,,Disbursed,09-04-2026,Low,70000.0,208006,Uttar Pradesh,Uttar Pradesh
Disbursed,tp_form,Disbursed,21-02-2026,Low,38000.0,311605,Odisha,Rajasthan
Disbursed,,Disbursed,05-04-2026,Low,66000.0,110062,Delhi,Delhi
Disbursed,,Disbursed,03-02-2026,Low,92000.0,743133,West Bengal,West Bengal
Disbursed,,Disbursed,14-02-2026,Low,54000.0,364740,Odisha,Gujarat
Disbursed,,Disbursed,09-01-2026,Low,116000.0,700066,West Bengal,West Bengal
Disbursed,tp_form,Disbursed,17-01-2026,Medium,64000.0,110078,Madhya Pradesh,Delhi
Disbursed,,Disbursed,13-01-2026,Medium,103000.0,485666,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,12-02-2026,High,171000.0,571433,Karnataka,Karnataka
Disbursed,tp_form,Disbursed,18-01-2026,Very High,209000.0,384130,Gujarat,Gujarat
Disbursed,,Disbursed,24-04-2026,Low,37000.0,341303,Rajasthan,Rajasthan
Disbursed,,Disbursed,02-04-2026,Low,88000.0,284202,Rajasthan,Uttar Pradesh
Disbursed,,Disbursed,23-04-2026,Very High,188000.0,370645,Gujarat,Gujarat
Disbursed,,Disbursed,18-02-2026,Medium,156000.0,721516,Uttar Pradesh,West Bengal
Disbursed,,Disbursed,06-04-2026,Medium,51000.0,734006,Uttar Pradesh,West Bengal
Disbursed,,Disbursed,04-02-2026,Very High,184000.0,243639,Madhya Pradesh,Uttar Pradesh
Disbursed,,Disbursed,03-04-2026,Low,119000.0,221304,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,07-02-2026,Very High,64000.0,110119,Delhi,Delhi
Disbursed,tp_form,Disbursed,19-02-2026,Low,117000.0,608303,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,30-03-2026,Medium,62000.0,110026,Delhi,Delhi
Disbursed,,Disbursed,06-04-2026,High,140000.0,584115,Bihar,Karnataka
Disbursed,,Disbursed,21-01-2026,Low,40000.0,577121,Karnataka,Karnataka
Disbursed,,Disbursed,16-03-2026,High,194000.0,414301,Bihar,Maharashtra
Disbursed,,Disbursed,07-01-2026,High,111000.0,711405,West Bengal,West Bengal
Disbursed,,Disbursed,17-04-2026,Medium,49000.0,560011,Karnataka,Karnataka
Disbursed,,Disbursed,15-01-2026,Low,35000.0,360440,Rajasthan,Gujarat
Disbursed,,Disbursed,29-04-2026,Low,104000.0,313207,Odisha,Rajasthan
Disbursed,,Disbursed,21-02-2026,High,182000.0,221304,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,27-01-2026,Low,79000.0,581358,Karnataka,Karnataka
Disbursed,,Disbursed,30-01-2026,Low,100000.0,110025,Delhi,Delhi
Disbursed,,Disbursed,28-01-2026,Medium,39000.0,110011,Rajasthan,Delhi
Disbursed,tp_form,Disbursed,09-04-2026,Medium,148000.0,465447,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,09-02-2026,Low,72000.0,713406,Rajasthan,West Bengal
Disbursed,,Disbursed,08-04-2026,Medium,50000.0,600012,Rajasthan,Tamil Nadu
Disbursed,,Disbursed,01-04-2026,Medium,71000.0,274203,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,03-02-2026,Very High,131000.0,581318,Karnataka,Karnataka
Disbursed,,Disbursed,19-01-2026,Medium,158000.0,503218,Rajasthan,Telangana
Disbursed,,Disbursed,11-04-2026,Medium,139000.0,364145,Gujarat,Gujarat
Disbursed,,Disbursed,20-02-2026,Medium,104000.0,262203,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,23-01-2026,Low,58000.0,207247,Rajasthan,Uttar Pradesh
Disbursed,tp_form,Disbursed,17-01-2026,Low,97000.0,509105,Telangana,Telangana
Disbursed,,Disbursed,11-01-2026,Medium,65000.0,444601,Odisha,Maharashtra
Disbursed,,Disbursed,15-01-2026,Medium,138000.0,629402,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,16-02-2026,Low,84000.0,641035,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,18-04-2026,High,156000.0,600087,Uttar Pradesh,Tamil Nadu
Disbursed,,Disbursed,21-04-2026,High,166000.0,415214,Maharashtra,Maharashtra
Disbursed,,Disbursed,04-01-2026,Very High,235000.0,583225,Odisha,Karnataka
Disbursed,,Disbursed,02-04-2026,Low,80000.0,110037,Delhi,Delhi
Disbursed,tp_form,Disbursed,26-03-2026,Medium,142000.0,110047,Delhi,Delhi
Disbursed,,Disbursed,14-03-2026,Medium,58000.0,110036,Delhi,Delhi
Disbursed,,Disbursed,11-02-2026,High,77000.0,507119,Uttar Pradesh,Telangana
Disbursed,,Disbursed,02-01-2026,Low,87000.0,503219,Telangana,Telangana
Disbursed,,Disbursed,03-02-2026,Medium,82000.0,341319,Rajasthan,Rajasthan
Disbursed,,Disbursed,23-03-2026,Very High,117000.0,743133,West Bengal,West Bengal
Disbursed,,Disbursed,29-04-2026,Medium,157000.0,585210,Madhya Pradesh,Karnataka
Disbursed,,Disbursed,26-04-2026,Low,104000.0,110087,Delhi,Delhi
Disbursed,,Disbursed,01-04-2026,Medium,143000.0,335038,Rajasthan,Rajasthan
Disbursed,,Disbursed,05-01-2026,Medium,95000.0,394310,Rajasthan,Gujarat
Disbursed,,Disbursed,11-02-2026,Medium,69000.0,306902,Bihar,Rajasthan
Disbursed,tp_form,Disbursed,20-03-2026,Low,41000.0,581358,Karnataka,Karnataka
Disbursed,,Disbursed,27-01-2026,Medium,102000.0,473001,Bihar,Madhya Pradesh
Disbursed,,Disbursed,08-03-2026,High,82000.0,322702,Rajasthan,Rajasthan
Disbursed,,Disbursed,29-04-2026,Low,80000.0,370135,Bihar,Gujarat
Disbursed,,Disbursed,14-04-2026,Medium,155000.0,642002,Tamil Nadu,Tamil Nadu
Disbursed,tp_form,Disbursed,13-04-2026,High,136000.0,743405,West Bengal,West Bengal
Disbursed,,Disbursed,12-03-2026,High,76000.0,723213,Madhya Pradesh,West Bengal
Disbursed,tp_form,Disbursed,01-01-2026,Low,91000.0,743609,West Bengal,West Bengal
Disbursed,,Disbursed,16-03-2026,Medium,79000.0,502313,Telangana,Telangana
Disbursed,,Disbursed,03-01-2026,Low,105000.0,110032,Delhi,Delhi
Disbursed,,Disbursed,07-01-2026,Low,62000.0,614303,Rajasthan,Tamil Nadu
Disbursed,,Disbursed,03-02-2026,Low,121000.0,110027,Delhi,Delhi
Disbursed,,Disbursed,28-04-2026,Medium,92000.0,110024,Delhi,Delhi
Disbursed,,Disbursed,23-01-2026,Low,86000.0,284202,Bihar,Uttar Pradesh
Disbursed,,Disbursed,31-03-2026,High,96000.0,395023,Gujarat,Gujarat
Disbursed,,Disbursed,30-01-2026,High,98000.0,412410,Madhya Pradesh,Maharashtra
Disbursed,,Disbursed,01-01-2026,High,180000.0,470669,Odisha,Madhya Pradesh
Disbursed,,Disbursed,15-04-2026,High,47000.0,384265,Madhya Pradesh,Gujarat
Disbursed,,Disbursed,06-02-2026,Medium,56000.0,416551,Maharashtra,Maharashtra
Disbursed,,Disbursed,04-04-2026,Low,117000.0,481111,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,06-03-2026,Medium,128000.0,462036,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,09-04-2026,Low,65000.0,400005,Maharashtra,Maharashtra
Disbursed,,Disbursed,26-01-2026,Medium,74000.0,110020,Uttar Pradesh,Delhi
Disbursed,,Disbursed,22-04-2026,Medium,92000.0,110022,Delhi,Delhi
